user_id,name,age,gender,resident_num,subject,hire_date,profile,ai_type,nationality
1576,John Garcia,54,F,529-40-9359,Math Teacher,2010-01-08,"John is a Math Teacher at Highland HS, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 90437, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 15}",Singapore
1577,John Garcia,30,F,361-20-6352,Math Teacher,2008-02-18,"John is a Math Teacher at Greenwood MS, with 17 years of total experience.","{""fte"": ""Full-time"", ""salary"": 99373, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1578,Alex Brown,31,M,839-55-9667,Science Teacher,2017-08-25,"Alex is a Science Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 43420, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",UK
1579,Emily Garcia,51,F,351-93-4774,Math Teacher,2014-11-26,"Emily is a Math Teacher at Highland HS, with 11 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87307, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 11}",Canada
1580,Sarah Brown,59,M,202-72-7944,English Teacher,2005-12-24,"Sarah is a English Teacher at Greenwood MS, with 20 years of total experience.","{""fte"": ""Part-time"", ""salary"": 99986, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",UK
1581,John Kim,57,F,341-39-6822,English Teacher,2022-06-02,"John is a English Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 118839, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 3}",New Zealand
1582,Alex Garcia,35,M,543-52-8993,English Teacher,2013-06-20,"Alex is a English Teacher at Lakeside School, with 12 years of total experience.","{""fte"": ""Part-time"", ""salary"": 57476, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 12}",USA
1583,Emily Lee,56,F,402-43-6457,Math Teacher,1996-12-21,"Emily is a Math Teacher at Greenwood MS, with 29 years of total experience.","{""fte"": ""Full-time"", ""salary"": 75639, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 29}",India
1584,Sarah Brown,40,M,798-59-9775,English Teacher,2010-10-13,"Sarah is a English Teacher at Lakeside School, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 52931, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 15}",Australia
1585,John Kim,32,M,579-11-3408,Science Teacher,1996-04-22,"John is a Science Teacher at Greenwood MS, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 119124, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",New Zealand
1586,Sarah Brown,41,M,817-90-7947,English Teacher,2017-04-26,"Sarah is a English Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 83029, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",Canada
1587,Alex Kim,48,F,159-91-1984,English Teacher,2017-10-18,"Alex is a English Teacher at Greenwood MS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109457, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",Australia
1588,Alex Kim,55,F,214-34-8015,Math Teacher,2021-07-02,"Alex is a Math Teacher at Highland HS, with 4 years of total experience.","{""fte"": ""Full-time"", ""salary"": 83519, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 4}",UK
1589,Alex Smith,44,M,806-87-9378,Math Teacher,2017-12-18,"Alex is a Math Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 111097, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 8}",New Zealand
1590,John Kim,56,F,341-97-1753,Math Teacher,2020-06-24,"John is a Math Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 49967, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 5}",Australia
1591,Sarah Brown,59,F,816-69-4010,Science Teacher,1996-08-12,"Sarah is a Science Teacher at Greenwood MS, with 29 years of total experience.","{""fte"": ""Full-time"", ""salary"": 48213, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Philippines
1592,Sarah Smith,55,F,632-43-6845,English Teacher,1998-06-09,"Sarah is a English Teacher at Lakeside School, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 85103, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",South Africa
1593,Alex Brown,43,F,244-53-3864,English Teacher,2005-11-26,"Alex is a English Teacher at Highland HS, with 20 years of total experience.","{""fte"": ""Full-time"", ""salary"": 109260, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",South Africa
1594,Sarah Lee,40,F,254-85-7782,Science Teacher,2019-12-19,"Sarah is a Science Teacher at Lakeside School, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 104139, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",USA
1595,David Garcia,43,M,260-14-4082,Math Teacher,2022-10-10,"David is a Math Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 56930, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 3}",Ireland
1596,David Garcia,40,F,703-67-6550,Science Teacher,2002-07-10,"David is a Science Teacher at Highland HS, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 83904, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 23}",Australia
1597,John Garcia,40,F,467-27-7956,English Teacher,2008-03-21,"John is a English Teacher at Lakeside School, with 17 years of total experience.","{""fte"": ""Full-time"", ""salary"": 116019, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 17}",New Zealand
1598,John Smith,47,M,588-69-1130,Math Teacher,1999-05-03,"John is a Math Teacher at Highland HS, with 26 years of total experience.","{""fte"": ""Part-time"", ""salary"": 93992, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Canada
1599,Alex Kim,45,M,316-43-7509,English Teacher,2005-03-26,"Alex is a English Teacher at Greenwood MS, with 20 years of total experience.","{""fte"": ""Full-time"", ""salary"": 117320, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",Canada
1600,David Kim,56,F,826-94-9518,Math Teacher,2000-12-19,"David is a Math Teacher at Lakeside School, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 59198, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 25}",UK
1601,Emily Lee,52,F,340-19-4805,Math Teacher,2018-04-22,"Emily is a Math Teacher at Lakeside School, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 59162, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",Australia
1602,Emily Kim,54,F,844-97-8623,Math Teacher,2004-07-24,"Emily is a Math Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 109737, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 21}",Australia
1603,John Kim,49,F,480-49-1135,Science Teacher,2001-03-03,"John is a Science Teacher at Lakeside School, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 77590, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 24}",South Africa
1604,David Lee,31,M,459-62-9169,Science Teacher,2010-03-27,"David is a Science Teacher at Greenwood MS, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 117057, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 15}",USA
1605,Alex Garcia,59,F,104-93-6790,English Teacher,2000-08-15,"Alex is a English Teacher at Greenwood MS, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 81381, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 25}",South Africa
1606,Alex Smith,52,M,212-70-1587,English Teacher,1997-05-16,"Alex is a English Teacher at Lakeside School, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 98114, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 28}",South Africa
1607,John Lee,59,M,131-89-3244,Science Teacher,2014-09-04,"John is a Science Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Full-time"", ""salary"": 104654, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",Australia
1608,John Garcia,57,F,806-19-7569,Science Teacher,1996-08-16,"John is a Science Teacher at Lakeside School, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 115655, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 29}",India
1609,Sarah Brown,35,M,379-30-9566,Science Teacher,1998-06-01,"Sarah is a Science Teacher at Lakeside School, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 70657, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",New Zealand
1610,Sarah Lee,39,F,217-50-5809,English Teacher,2001-01-10,"Sarah is a English Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87804, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 24}",Ireland
1611,Sarah Smith,41,M,548-84-2283,Science Teacher,1998-01-11,"Sarah is a Science Teacher at Greenwood MS, with 27 years of total experience.","{""fte"": ""Full-time"", ""salary"": 77231, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",New Zealand
1612,Emily Garcia,48,F,128-62-5225,Math Teacher,2019-01-25,"Emily is a Math Teacher at Highland HS, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 82096, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",Ireland
1613,John Kim,60,F,983-58-1957,Math Teacher,2019-02-10,"John is a Math Teacher at Greenwood MS, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 106431, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 6}",New Zealand
1614,Sarah Lee,57,M,898-20-3031,English Teacher,2011-11-07,"Sarah is a English Teacher at Lakeside School, with 14 years of total experience.","{""fte"": ""Full-time"", ""salary"": 105088, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 14}",New Zealand
1615,John Lee,45,F,787-67-7471,English Teacher,2005-01-12,"John is a English Teacher at Greenwood MS, with 20 years of total experience.","{""fte"": ""Full-time"", ""salary"": 114538, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",India
1616,David Kim,55,M,428-46-1486,Math Teacher,2004-10-18,"David is a Math Teacher at Greenwood MS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 81826, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",Philippines
1617,John Garcia,58,M,183-44-5082,Science Teacher,2006-01-21,"John is a Science Teacher at Greenwood MS, with 19 years of total experience.","{""fte"": ""Full-time"", ""salary"": 105020, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 19}",Canada
1618,Sarah Kim,32,F,847-46-7814,Science Teacher,2016-11-12,"Sarah is a Science Teacher at Greenwood MS, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 82293, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 9}",Ireland
1619,Alex Lee,30,F,964-78-9386,Math Teacher,2003-06-11,"Alex is a Math Teacher at Lakeside School, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 80167, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 22}",Ireland
1620,Emily Brown,35,F,760-46-5818,Math Teacher,2003-03-02,"Emily is a Math Teacher at Highland HS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 89208, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 22}",Ireland
1621,John Garcia,32,M,460-34-7170,Math Teacher,2003-05-26,"John is a Math Teacher at Highland HS, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 83467, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 22}",South Africa
1622,Sarah Brown,48,M,530-16-7378,Science Teacher,2011-05-08,"Sarah is a Science Teacher at Lakeside School, with 14 years of total experience.","{""fte"": ""Full-time"", ""salary"": 44647, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 14}",USA
1623,Alex Brown,40,M,940-30-6718,Math Teacher,2015-10-19,"Alex is a Math Teacher at Lakeside School, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 80561, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 10}",USA
1624,John Garcia,56,F,778-81-7707,Science Teacher,2024-06-14,"John is a Science Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 40615, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",Ireland
1625,John Smith,59,M,546-17-3005,English Teacher,2014-07-11,"John is a English Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 47036, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 11}",New Zealand
1626,John Lee,45,M,717-80-4242,Science Teacher,1998-07-11,"John is a Science Teacher at Highland HS, with 27 years of total experience.","{""fte"": ""Part-time"", ""salary"": 42905, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 27}",Singapore
1627,Alex Lee,42,F,757-64-9820,Science Teacher,1995-11-09,"Alex is a Science Teacher at Greenwood MS, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 45637, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 30}",USA
1628,Alex Kim,46,F,306-19-8551,Science Teacher,2019-02-19,"Alex is a Science Teacher at Highland HS, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 106129, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 6}",USA
1629,Alex Brown,42,F,692-41-8772,English Teacher,2021-09-09,"Alex is a English Teacher at Lakeside School, with 4 years of total experience.","{""fte"": ""Full-time"", ""salary"": 46316, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 4}",New Zealand
1630,Sarah Garcia,47,M,574-62-1473,English Teacher,2017-07-19,"Sarah is a English Teacher at Greenwood MS, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 44074, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 8}",New Zealand
1631,David Lee,59,F,524-44-6496,Math Teacher,2020-05-09,"David is a Math Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 102648, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 5}",UK
1632,Alex Kim,41,F,948-34-5297,Math Teacher,2024-12-07,"Alex is a Math Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 75570, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 1}",New Zealand
1633,Alex Garcia,56,F,881-69-7790,English Teacher,2004-04-21,"Alex is a English Teacher at Greenwood MS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 98634, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 21}",Ireland
1634,Sarah Garcia,38,F,261-26-6825,Science Teacher,2024-04-23,"Sarah is a Science Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 115453, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 1}",Philippines
1635,Sarah Lee,35,M,694-76-4366,Math Teacher,1997-05-22,"Sarah is a Math Teacher at Lakeside School, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 98764, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 28}",Singapore
1636,David Smith,55,F,440-13-3418,Science Teacher,2019-01-18,"David is a Science Teacher at Lakeside School, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 44191, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",Canada
1637,Emily Brown,30,F,765-93-7230,Science Teacher,2014-04-22,"Emily is a Science Teacher at Lakeside School, with 11 years of total experience.","{""fte"": ""Full-time"", ""salary"": 63225, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 11}",USA
1638,David Smith,30,M,126-52-4009,Math Teacher,2018-03-06,"David is a Math Teacher at Greenwood MS, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109492, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 7}",Philippines
1639,Emily Lee,59,M,175-49-5017,Science Teacher,2020-01-14,"Emily is a Science Teacher at Lakeside School, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 100730, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 5}",Canada
1640,John Lee,48,F,714-64-7912,Math Teacher,2000-05-14,"John is a Math Teacher at Lakeside School, with 25 years of total experience.","{""fte"": ""Part-time"", ""salary"": 50031, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 25}",New Zealand
1641,David Lee,47,F,989-69-8350,English Teacher,2009-10-06,"David is a English Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 78434, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 16}",USA
1642,Sarah Kim,30,M,402-41-2167,Science Teacher,2001-11-05,"Sarah is a Science Teacher at Greenwood MS, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 102359, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 24}",UK
1643,John Smith,48,F,171-59-7499,Science Teacher,2001-08-25,"John is a Science Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 88320, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 24}",Philippines
1644,Alex Smith,39,M,678-66-8980,English Teacher,2002-12-11,"Alex is a English Teacher at Lakeside School, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 113985, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 23}",Singapore
1645,Alex Lee,38,M,727-12-5212,Science Teacher,2006-07-05,"Alex is a Science Teacher at Lakeside School, with 19 years of total experience.","{""fte"": ""Full-time"", ""salary"": 61982, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 19}",Philippines
1646,David Brown,46,F,699-68-9043,English Teacher,1996-02-06,"David is a English Teacher at Lakeside School, with 29 years of total experience.","{""fte"": ""Full-time"", ""salary"": 53886, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 29}",Philippines
1647,Sarah Lee,49,M,443-87-1124,Math Teacher,2015-07-25,"Sarah is a Math Teacher at Highland HS, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 70980, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 10}",USA
1648,David Brown,36,F,539-21-4139,Science Teacher,2004-04-06,"David is a Science Teacher at Lakeside School, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 71733, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",Canada
1649,Emily Brown,32,F,359-40-2473,Science Teacher,2015-10-08,"Emily is a Science Teacher at Lakeside School, with 10 years of total experience.","{""fte"": ""Full-time"", ""salary"": 65212, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 10}",Philippines
1650,David Smith,39,M,103-96-3472,Science Teacher,2020-02-05,"David is a Science Teacher at Highland HS, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 118108, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 5}",India
1651,Sarah Garcia,57,F,955-45-5317,Science Teacher,2004-07-02,"Sarah is a Science Teacher at Lakeside School, with 21 years of total experience.","{""fte"": ""Part-time"", ""salary"": 89081, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 21}",New Zealand
1652,Alex Garcia,57,M,843-12-5159,Science Teacher,2001-03-11,"Alex is a Science Teacher at Lakeside School, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 109143, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 24}",India
1653,John Garcia,52,M,176-20-5853,English Teacher,2008-05-12,"John is a English Teacher at Lakeside School, with 17 years of total experience.","{""fte"": ""Full-time"", ""salary"": 94685, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1654,John Brown,51,M,394-15-1689,Science Teacher,2024-07-06,"John is a Science Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 115265, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",India
1655,Alex Brown,50,F,137-88-8923,Math Teacher,1999-09-24,"Alex is a Math Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 94275, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Ireland
1656,Sarah Brown,54,M,587-62-1135,Math Teacher,2003-02-10,"Sarah is a Math Teacher at Highland HS, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 111213, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 22}",Philippines
1657,Sarah Garcia,56,F,644-56-4324,Math Teacher,2020-11-11,"Sarah is a Math Teacher at Highland HS, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 97207, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 5}",Philippines
